id;month;year;datetime;depth;urlid;url;domain;platform;dataset_total;domain_country;ip_country;country_name;country_alpha-2_code;root_domain;rank
8639;11;2019;2019-12-17 15:03:58.340;0;URL5640039;https://catalog.data.metro.tokyo.lg.jp;https://catalog.data.metro.tokyo.lg.jp/dataset;CKAN;1959;Japan;United States;Japan;JP;catalog.data.metro.tokyo.lg.jp;1
9016;11;2019;2019-12-17 15:28:11.570;0;URL8091250;http://catalog.data.ug;http://catalog.data.ug;CKAN;442;Uganda;(not available);Uganda;UG;catalog.data.ug;1
7830;11;2019;2019-12-17 14:12:15.800;0;URL43906;https://catalogo.datos.gba.gob.ar;https://catalogo.datos.gba.gob.ar;CKAN;67;Argentina;Argentina;Argentina;AR;catalogo.datos.gba.gob.ar;1
7870;11;2019;2019-12-17 14:14:56.447;0;URL99735;http://catalogo.datos.laplata.gov.ar;https://catalogodatos.laplata.gov.ar/;CKAN;609;Argentina;Argentina;Argentina;AR;catalogo.datos.laplata.gov.ar;1
7956;11;2019;2019-12-17 14:20:34.160;0;URL3349393;http://catalogo.datosabiertos.gob.ec;http://catalogo.datosabiertos.gob.ec;CKAN;128;Ecuador;Ecuador;Ecuador;EC;catalogo.datosabiertos.gob.ec;1
8988;11;2019;2019-12-17 15:26:16.850;0;URL892934;http://catalogo.governoaberto.sp.gov.br;http://catalogo.governoaberto.sp.gov.br;CKAN;483;Brazil;Brazil;Brazil;BR;catalogo.governoaberto.sp.gov.br;1
9067;11;2019;2019-12-17 15:31:11.727;0;URL8486514;http://catalogodatos.gub.uy;https://catalogodatos.gub.uy/;CKAN;2210;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;1
9066;11;2019;2019-12-17 15:31:08.457;0;URL8486513;https://catalogodatos.gub.uy;https://catalogodatos.gub.uy;CKAN;2210;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;2
9065;11;2019;2019-12-17 15:31:05.013;0;URL8486512;https://www.catalogodatos.gub.uy;https://www.catalogodatos.gub.uy;CKAN;2210;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;3
7869;11;2019;2019-12-17 14:14:51.307;0;URL99697;http://catalogodatos.laplata.gov.ar;https://catalogodatos.laplata.gov.ar/;CKAN;609;Argentina;Argentina;Argentina;AR;catalogodatos.laplata.gov.ar;1
7868;11;2019;2019-12-17 14:14:48.033;0;URL99696;https://catalogodatos.laplata.gov.ar;https://catalogodatos.laplata.gov.ar;CKAN;609;Argentina;Argentina;Argentina;AR;catalogodatos.laplata.gov.ar;2
8986;11;2019;2019-12-17 15:26:10.227;0;URL884290;http://www.catalogodesistemas.sp.gov.br;http://www.catalogodesistemas.sp.gov.br;CKAN;483;Brazil;Brazil;Brazil;BR;catalogodesistemas.sp.gov.br;1
9102;11;2019;2019-12-17 15:33:33.600;0;URL1674188;http://catalogue-fr-saintjohn.opendata.arcgis.com;http://catalogue-fr-saintjohn.opendata.arcgis.com;ARCGIS;610;(not available);United States;United States of America;US;catalogue-fr-saintjohn.opendata.arcgis.com;1
9104;11;2019;2019-12-17 15:33:39.950;0;URL1674191;http://catalogue-hrm.opendata.arcgis.com;http://catalogue-hrm.opendata.arcgis.com;ARCGIS;111;(not available);United States;United States of America;US;catalogue-hrm.opendata.arcgis.com;1
9103;11;2019;2019-12-17 15:33:36.850;0;URL1674190;https://catalogue-hrm.opendata.arcgis.com;https://catalogue-hrm.opendata.arcgis.com;ARCGIS;111;(not available);United States;United States of America;US;catalogue-hrm.opendata.arcgis.com;2
9105;11;2019;2019-12-17 15:33:45.120;0;URL1674192;http://catalogue-moncton.opendata.arcgis.com;http://catalogue-moncton.opendata.arcgis.com;ARCGIS;2815;(not available);United States;United States of America;US;catalogue-moncton.opendata.arcgis.com;1
9106;11;2019;2019-12-17 15:33:49.690;0;URL1674194;http://catalogue-saintjohn.opendata.arcgis.com;http://catalogue-saintjohn.opendata.arcgis.com;ARCGIS;610;(not available);United States;United States of America;US;catalogue-saintjohn.opendata.arcgis.com;1
9837;11;2019;2019-12-17 16:19:54.337;0;URL415074;http://catalogue.beta.data.wa.gov.au;https://catalogue.data.wa.gov.au/;CKAN;1844;Australia;Australia;Australia;AU;catalogue.beta.data.wa.gov.au;1
10026;11;2019;2019-12-17 16:30:14.030;0;URL985483;http://catalogue.data.gov.bc.ca;https://catalogue.data.gov.bc.ca/dataset?download_audience=Public;CKAN;2938;Canada;Canada;Canada;CA;catalogue.data.gov.bc.ca;1
10025;11;2019;2019-12-17 16:30:11.400;0;URL985475;https://catalogue.data.gov.bc.ca;https://catalogue.data.gov.bc.ca/dataset?download_audience=Public;CKAN;2938;Canada;Canada;Canada;CA;catalogue.data.gov.bc.ca;2
8732;11;2019;2019-12-17 15:09:41.100;0;URL6302004;https://catalogue.data.govt.nz;https://catalogue.data.govt.nz/dataset;CKAN;8350;New Zealand;United States;New Zealand;NZ;catalogue.data.govt.nz;1
9839;11;2019;2019-12-17 16:20:00.790;0;URL415118;http://catalogue.data.wa.gov.au;https://catalogue.data.wa.gov.au/;CKAN;1844;Australia;Australia;Australia;AU;catalogue.data.wa.gov.au;1
